cusec,piece_id,average_prize_buy,number_of_ads_buy,average_prize_rent,number_of_ads_rent,extra_data
2807903056,Madrid--2807903056--,4361.46,6,19.3384,5,
2807903057,Madrid--2807903057--,5053.69,6,15.7955,2,
2807903058,Madrid--2807903058--,4933.09,13,20.9767,15,
2807903059,Madrid--2807903059--,2409.37,9,19.4012,9,
2807903060,Madrid--2807903060--,4588.24,1,15.8548,2,
2807903061,Madrid--2807903061--,4538.61,3,11.6822,1,
2807903062,Madrid--2807903062--,4687.54,3,23.3509,6,
2807903063,Madrid--2807903063--,0,0,15.8293,3,
2807903064,Madrid--2807903064--,5115.84,8,18.8636,3,
2807903065,Madrid--2807903065--,5194.36,8,13.8462,1,
2807903066,Madrid--2807903066--,6243.92,3,12.8368,6,
2807903067,Madrid--2807903067--,2755.05,5,17.6651,5,
2807903068,Madrid--2807903068--,3518.05,29,18.6011,30,
2807903069,Madrid--2807903069--,660.357,6,20.9867,9,
2807903070,Madrid--2807903070--,561.309,17,18.8987,14,
2807903071,Madrid--2807903071--,1867.23,30,19.2891,28,
2807903073,Madrid--2807903073--,3760.18,18,15.6548,3,
2807903074,Madrid--2807903074--,3903.47,16,14.3889,3,
2807903076,Madrid--2807903076--,4386.83,9,13.7048,5,
2807903077,Madrid--2807903077--,3622.99,14,14.8412,5,
2807903078,Madrid--2807903078--,4176.9,17,16.832,8,
2807903079,Madrid--2807903079--,3731.85,8,15.187,7,
2807903080,Madrid--2807903080--,3680.52,29,14.6141,16,
2807903081,Madrid--2807903081--,4016.13,15,16.346,28,
2807903082,Madrid--2807903082--,3448.19,20,16.7071,9,
2807903084,Madrid--2807903084--,1609.62,3,17.3388,5,
2807903085,Madrid--2807903085--,5871.81,6,23.4195,5,
2807903086,Madrid--2807903086--,0,0,14.3114,2,
2807903087,Madrid--2807903087--,4978.04,5,16.3707,17,
2807903088,Madrid--2807903088--,5427.38,2,16.6032,3,
2807903089,Madrid--2807903089--,3748.7,9,17.9166,17,
2807903090,Madrid--2807903090--,4236.65,5,10.6329,4,
2807903091,Madrid--2807903091--,4354.07,6,10.4668,8,
2807903092,Madrid--2807903092--,4236.84,13,15.0736,9,
2807903093,Madrid--2807903093--,3962.26,1,9.30481,1,
2807903094,Madrid--2807903094--,2970.11,2,13.9205,2,
2807903095,Madrid--2807903095--,4383.42,28,15.7565,8,
2807903096,Madrid--2807903096--,3811.16,6,15.5129,4,
2807903097,Madrid--2807903097--,4327.59,7,12.3331,7,
2807903098,Madrid--2807903098--,4299.25,19,15.9999,4,
2807903099,Madrid--2807903099--,4133.86,14,15.2906,12,
2807904001,Madrid--2807904001--,4198.34,30,24.1354,30,
2807904002,Madrid--2807904002--,1245.29,29,22.7842,30,
2807904003,Madrid--2807904003--,3132.6,27,21.4989,14,
2807904004,Madrid--2807904004--,921.638,17,21.3847,22,
2807904005,Madrid--2807904005--,513.14,13,22.8675,26,
2807904006,Madrid--2807904006--,2856.54,8,26.8063,9,
2807904007,Madrid--2807904007--,1626.01,25,22.2622,28,
2807904008,Madrid--2807904008--,2774.7,14,22.709,7,
2807904009,Madrid--2807904009--,3788.48,17,20.4176,16,
2807904010,Madrid--2807904010--,1388.86,13,19.2737,11,
2807904011,Madrid--2807904011--,4312.19,29,20.7272,26,
2807904012,Madrid--2807904012--,1625.24,30,19.4848,30,
2807904013,Madrid--2807904013--,1707.96,25,18.526,12,
2807904014,Madrid--2807904014--,2801.04,30,19.5097,29,
2807904015,Madrid--2807904015--,3270.55,30,18.5939,20,
2807904016,Madrid--2807904016--,5393.04,30,19.6909,30,
2807904017,Madrid--2807904017--,2897.63,21,17.7575,17,
2807904018,Madrid--2807904018--,2782.85,26,20.7768,12,
2807904019,Madrid--2807904019--,5174.27,24,20.0244,22,
2807904020,Madrid--2807904020--,2503.99,12,19.6284,7,
2807904021,Madrid--2807904021--,6112.55,15,20.2691,10,
2807904023,Madrid--2807904023--,4606.45,4,20.3811,8,
2807904024,Madrid--2807904024--,6065,15,27.3875,8,
2807904025,Madrid--2807904025--,5334.7,13,20.6876,7,
2807904026,Madrid--2807904026--,5602.95,16,19.9612,11,
2807904027,Madrid--2807904027--,5841.82,7,21.5574,8,
2807904028,Madrid--2807904028--,6546.3,3,22.7182,2,
2807904029,Madrid--2807904029--,5369.16,3,17.8575,6,
2807904030,Madrid--2807904030--,5668.73,11,14.5847,4,
2807904031,Madrid--2807904031--,3494.17,21,16.6038,8,
2807904032,Madrid--2807904032--,4908.97,8,17.7341,9,
2807904033,Madrid--2807904033--,4599.36,13,15.5652,6,
2807904034,Madrid--2807904034--,5404.28,6,15.5414,8,
2807904035,Madrid--2807904035--,4745.47,16,15.9116,11,
2807904036,Madrid--2807904036--,5015.22,6,14.6883,8,
2807904037,Madrid--2807904037--,4471.76,5,18.0166,8,
2807904038,Madrid--2807904038--,4718,29,18.6498,20,
2807904039,Madrid--2807904039--,4106.31,19,21.52,11,
2807904040,Madrid--2807904040--,4157.74,6,22.5841,4,
2807904041,Madrid--2807904041--,5409.78,5,18.6092,4,
2807904042,Madrid--2807904042--,4492.71,29,18.0273,25,
2807904043,Madrid--2807904043--,4364.84,30,16.9744,14,
2807904044,Madrid--2807904044--,3893.22,30,17.9431,8,
2807904045,Madrid--2807904045--,4551.91,18,18.75,2,
2807904046,Madrid--2807904046--,4565.55,5,13.7784,4,
2807904047,Madrid--2807904047--,4535.13,12,15.3846,1,
2807904048,Madrid--2807904048--,3576.11,9,14.4604,4,
2807904049,Madrid--2807904049--,4678.53,6,17.9215,3,
2807904050,Madrid--2807904050--,3901.97,3,0,0,
2807904051,Madrid--2807904051--,4732.06,8,17.3757,7,
2807904052,Madrid--2807904052--,4456.07,16,17.4279,7,
2807904053,Madrid--2807904053--,4410.8,9,16.8043,5,
2807904054,Madrid--2807904054--,3960.9,4,17.0023,12,
2807904055,Madrid--2807904055--,4085.35,7,16.4275,14,
2807904056,Madrid--2807904056--,4275.62,16,15.9652,13,
2807904057,Madrid--2807904057--,4422.08,5,17.95,2,
2807904058,Madrid--2807904058--,4406.8,14,17.5088,2,
2807904060,Madrid--2807904060--,3806.78,6,17.4837,3,
2807904061,Madrid--2807904061--,4518.6,27,17.95,2,
2807904062,Madrid--2807904062--,4279.86,28,16.2928,15,
2807904063,Madrid--2807904063--,4004.25,6,16.8127,6,
2807904064,Madrid--2807904064--,4428.27,13,16.7351,4,
2807904065,Madrid--2807904065--,4360.65,22,16.4472,10,
2807904067,Madrid--2807904067--,4683.53,30,15.421,13,
2807904068,Madrid--2807904068--,4767.82,14,18.9614,4,
2807904069,Madrid--2807904069--,3824.65,7,16.9622,9,
2807904070,Madrid--2807904070--,3621.45,7,14.9391,5,
2807904071,Madrid--2807904071--,4458.66,20,15.2187,5,
2807904072,Madrid--2807904072--,3692.18,8,13.1863,2,
2807904073,Madrid--2807904073--,4501.29,13,15.1484,5,
